max_stretch,max_chord_size,note_density,left_hand_activity,avg_tempo,dynamic_range,poly_voice_count,octave_jump_frequency,thirds_frequency,polyrhythm_score,midi_filename
36.0,4,8.5,0.3497615262321145,120.0,0.0,1.0,0.3318777292576419,0.2040133779264214,0.030501089324618737,bach-johann-sebastian-invention-in-f-major-bwv-779-wfkuysboxm.mid
39.0,3,6.506912442396313,0.38243626062322944,120.0,0.0,1.0,0.385502471169687,0.12280701754385964,0.039473684210526314,bach-johann-sebastian-invention-in-f-minor-bwv-780-1ytvth9cxeo.mid
46.0,5,10.048387096774192,0.4189406099518459,120.0,0.0,1.0,0.33689839572192515,0.2736842105263158,0.048,bach-johann-sebastian-invention-in-g-major-bwv-781-jvhqik13-nk.mid
41.0,3,7.49,0.4152202937249666,120.0,0.0,1.0,0.41651705565529623,0.14666666666666667,0.035842293906810034,bach-johann-sebastian-invention-in-g-minor-bwv-782-p6zdhylotni.mid
36.0,4,7.6875,0.37398373983739835,120.0,0.0,1.0,0.39805825242718446,0.20863309352517986,0.03231017770597738,bach-johann-sebastian-march-in-e-flat-major-bwv-anh-127--6jyi6h1c8.mid
36.0,3,4.63265306122449,0.3502202643171806,120.0,0.0,1.0,0.4649859943977591,0.17110266159695817,0.05865921787709497,bach-johann-sebastian-minuet-in-a-minor-bwv-anh-120-v5tatl2kjq.mid
36.0,3,5.7272727272727275,0.5079365079365079,120.0,0.0,1.0,0.5132530120481927,0.19939577039274925,0.04567307692307692,bach-johann-sebastian-minuet-in-b-flat-major-bwv-anh-118-upozkpbvhlm.mid
33.0,3,5.62850224835697,0.3613569321533923,120.0,0.0,1.0,0.4857142857142857,0.1883495145631068,0.04865771812080537,bach-johann-sebastian-minuet-in-f-major-bwv-anh-113-oqsghlsdgq.mid
27.0,4,5.313054499366286,0.28435114503816794,120.0,0.0,1.0,0.3613636363636364,0.2396694214876033,0.061224489795918366,bach-johann-sebastian-minuet-in-g-major-bwv-anh-114-p1ggxpitlo8.mid
41.0,4,6.821428571428571,0.5043630017452007,120.0,0.0,1.0,0.3721590909090909,0.23728813559322035,0.039660056657223795,bach-johann-sebastian-musette-in-d-major-bwv-anh-126-fa8wqn2fdaa.mid
29.0,5,7.056186233654261,0.4604105571847507,120.0,0.0,1.0,0.37697516930022573,0.14488636363636365,0.048478015783540024,bach-johann-sebastian-nun-lob-mein-seel-den-herren-bwv-390-oqfds-qqsho.mid
41.0,6,9.357336621454994,0.3696783924487909,120.0,0.0,1.0,0.26599451404848395,0.22743548586245216,0.004299481097108969,bach-johann-sebastian-partita-in-a-minor-bwv-827-kpq42cp09pm.mid
48.0,6,8.35612530045141,0.27462535780434416,120.0,0.0,1.0,0.24538792014152136,0.21997723392145702,0.006064690026954178,bach-johann-sebastian-partita-in-b-flat-major-bwv-825-feikrharftk.mid
43.0,5,8.788634386778776,0.3479809976247031,120.0,0.0,1.0,0.3695880149812734,0.22714078374455732,0.008388256440982624,bach-johann-sebastian-partita-in-c-minor-bwv-826-vng8jmz5zqi.mid
53.0,6,7.873751172368797,0.3262346702021876,120.0,0.0,1.0,0.34305717619603265,0.20143824027072757,0.00484219123738405,bach-johann-sebastian-partita-in-d-major-bwv-828-61hn85vu7d0.mid
48.0,6,8.2352339555101,0.3391816826988213,120.0,0.0,1.0,0.32131425343626435,0.24701968394787913,0.007060152499293985,bach-johann-sebastian-partita-in-e-minor-bwv-830-hu0tihvqnay.mid
55.0,6,8.749075975359343,0.3361340593315809,120.0,0.0,1.0,0.29672351567475763,0.22209670131043832,0.004882536088310218,bach-johann-sebastian-partita-in-g-major-bwv-829-aecenxn3obw.mid
33.0,2,5.608325449385052,0.2651821862348178,120.0,0.0,1.0,0.5167464114832536,0.20699708454810495,0.07875894988066826,bach-johann-sebastian-polonaise-in-d-minor-bwv-anh-128-1-ke609ba7g.mid
36.0,4,5.858333333333333,0.3669985775248933,120.0,0.0,1.0,0.49242424242424243,0.1,0.052930056710775046,bach-johann-sebastian-polonaise-in-f-major-bwv-anh-117a-w-zwh7wgb1m.mid
28.0,3,7.464406779661017,0.4150772025431426,120.0,0.0,1.0,0.35005336179295626,0.17825537294563842,0.042643923240938165,bach-johann-sebastian-prelude-and-fughetta-in-d-minor-bwv-899-yycq61sisds.mid
39.0,4,9.63963963963964,0.33925233644859815,120.0,0.0,1.0,0.3012583271650629,0.22448979591836735,0.01849112426035503,bach-johann-sebastian-prelude-and-fughetta-in-e-minor-bwv-900-3m-bf7iwpla.mid
36.0,4,9.644364074743821,0.3795,120.0,0.0,1.0,0.2611842105263158,0.2137546468401487,0.020381328073635765,bach-johann-sebastian-prelude-and-fughetta-in-g-major-bwv-902-aypld96pzr4.mid
52.0,5,7.496330125591258,0.3342036553524804,120.0,0.0,1.0,0.41736876215165264,0.20562248995983937,0.03238341968911917,bach-johann-sebastian-prelude-and-fugue-in-a-flat-major-bwv-862-gcl5zvnt0tu.mid
39.0,6,9.42077549066539,0.3429878048780488,120.0,0.0,1.0,0.2908141053548106,0.236,0.012619669277632724,bach-johann-sebastian-prelude-and-fugue-in-a-flat-major-bwv-886-5qftokrfzdu.mid
40.0,4,8.845454545454546,0.36896197327852004,120.0,0.0,1.0,0.3324958123953099,0.22727272727272727,0.022594142259414227,bach-johann-sebastian-prelude-and-fugue-in-a-major-bwv-864-wknfd8gzfjw.mid
40.0,4,7.7483597066769585,0.3371189479976091,120.0,0.0,1.0,0.27502034174125306,0.26535626535626533,0.030894308943089432,bach-johann-sebastian-prelude-and-fugue-in-a-major-bwv-888-dbj7tng4uws.mid
46.0,5,7.251381215469613,0.46095238095238095,120.0,0.0,1.0,0.4678811121764142,0.25394896719319565,0.013416387158600862,bach-johann-sebastian-prelude-and-fugue-in-a-minor-bwv-889-apschznjw2k.mid
47.0,6,11.323624595469255,0.383252357816519,120.0,0.0,1.0,0.25107573149741824,0.22214336408800567,0.007313400731340073,bach-johann-sebastian-prelude-and-fugue-in-a-minor-bwv-894-zyccvhhtmnw.mid
40.0,7,11.857142857142858,0.3118628359592215,120.0,0.0,1.0,0.24046140195208518,0.19631901840490798,0.025709219858156027,bach-johann-sebastian-prelude-and-fugue-in-b-flat-major-bwv-866-y9khhjuwg14.mid
44.0,4,8.930318984205636,0.39096962130669993,120.0,0.0,1.0,0.3074009324009324,0.24502084298286245,0.011651616661811826,bach-johann-sebastian-prelude-and-fugue-in-b-flat-major-bwv-890-bku5wygkcfg.mid
36.0,10,6.019869672043585,0.29642248722316866,120.0,0.0,1.0,0.28966521106259097,0.2345360824742268,0.04654545454545454,bach-johann-sebastian-prelude-and-fugue-in-b-flat-minor-bwv-867-rhmp-iy-poo.mid
40.0,6,7.741720011132758,0.37532355478861085,120.0,0.0,1.0,0.35427644912849615,0.2456768038163387,0.01661264181523501,bach-johann-sebastian-prelude-and-fugue-in-b-flat-minor-bwv-891-dvmpeyeyyo4.mid
40.0,5,9.097941359950093,0.35655512890839275,120.0,0.0,1.0,0.337173579109063,0.19623059866962306,0.02686108979278588,bach-johann-sebastian-prelude-and-fugue-in-b-major-bwv-868-bfjaxvzpphc.mid
65.0,14,8.373038274810884,0.4122977346278317,120.0,0.0,1.0,0.3149536832818703,0.23589435774309725,0.018077601410934743,bach-johann-sebastian-prelude-and-fugue-in-b-major-bwv-892-ocnenbenhzw.mid
47.0,7,6.4502592835429455,0.33422044799290307,120.0,0.0,1.0,0.3866506313890559,0.2022852306390182,0.016230838593327322,bach-johann-sebastian-prelude-and-fugue-in-b-minor-bwv-869-sme6zh0kerm.mid
40.0,5,8.516129032258064,0.4119318181818182,120.0,0.0,1.0,0.36612377850162864,0.22336448598130842,0.01953125,bach-johann-sebastian-prelude-and-fugue-in-b-minor-bwv-893-bp4y8buwb3k.mid
33.0,4,5.872175597159457,0.33825857519788916,120.0,0.0,1.0,0.26614481409001955,0.2519747235387046,0.033246414602346806,bach-johann-sebastian-prelude-and-fugue-in-c-major-bwv-846-0kqw2yncure.mid
43.0,6,8.951743908265648,0.40606319385140904,120.0,0.0,1.0,0.3651315789473684,0.21846153846153846,0.03418803418803419,bach-johann-sebastian-prelude-and-fugue-in-c-major-bwv-870-f1lajyatdgg.mid
36.0,5,9.714285714285714,0.4422084623323013,120.0,0.0,1.0,0.17455310199789695,0.3097560975609756,0.03361344537815126,bach-johann-sebastian-prelude-and-fugue-in-c-minor-bwv-847-r0nzjkh-u7i.mid
41.0,5,8.547486033519553,0.362962962962963,120.0,0.0,1.0,0.27791411042944786,0.2560747663551402,0.020846106683016553,bach-johann-sebastian-prelude-and-fugue-in-c-minor-bwv-871-nty1tn7aocw.mid
55.0,5,8.688775510204081,0.2196124486200822,120.0,0.0,1.0,0.24784853700516352,0.1771978021978022,0.02063628546861565,bach-johann-sebastian-prelude-and-fugue-in-c-sharp-major-bwv-848-z-c8wg2gtai.mid
40.0,5,7.995802728226653,0.3821522309711286,120.0,0.0,1.0,0.29675638371290547,0.24413145539906103,0.025517241379310347,bach-johann-sebastian-prelude-and-fugue-in-c-sharp-major-bwv-872-qeqbamnzdee.mid
47.0,3,3.881679389312977,0.32659081331647705,120.0,0.0,1.0,0.40636704119850187,0.2133194588969823,0.035563874590547495,bach-johann-sebastian-prelude-and-fugue-in-c-sharp-minor-bwv-849-zdd-qygwruy.mid
36.0,4,8.459964726631393,0.3789192795196798,120.0,0.0,1.0,0.34356920338228747,0.1941323345817728,0.017793594306049824,bach-johann-sebastian-prelude-and-fugue-in-c-sharp-minor-bwv-873-0xw-dh0a23s.mid
52.0,5,7.151370679380214,0.2032,120.0,0.0,1.0,0.1890909090909091,0.20987654320987653,0.04116222760290557,bach-johann-sebastian-prelude-and-fugue-in-d-major-bwv-850-k-85vwhfsra.mid
40.0,5,8.826609583401943,0.4365345869711216,120.0,0.0,1.0,0.285659509202454,0.2701644479248238,0.017247987734764277,bach-johann-sebastian-prelude-and-fugue-in-d-major-bwv-874-njz-dhdg27q.mid
38.0,7,8.211016291698991,0.3832199546485261,120.0,0.0,1.0,0.3060909791827294,0.20526315789473684,0.02234206471494607,bach-johann-sebastian-prelude-and-fugue-in-d-minor-bwv-851-unmejxziaju.mid
40.0,4,9.139496416099982,0.40395752895752896,120.0,0.0,1.0,0.27379209370424595,0.1926829268292683,0.02487198244330651,bach-johann-sebastian-prelude-and-fugue-in-d-minor-bwv-875-0rz5n6hvya8.mid
43.0,5,9.034432234432234,0.31819656179046385,120.0,0.0,1.0,0.3168631006346328,0.16919025674786042,0.02492070684186679,bach-johann-sebastian-prelude-and-fugue-in-e-flat-major-bwv-852-wkybc-k5giq.mid
42.0,6,7.653846153846154,0.400893355667225,120.0,0.0,1.0,0.2871917263325378,0.24942263279445728,0.0246422893481717,bach-johann-sebastian-prelude-and-fugue-in-e-flat-major-bwv-876-4p05t6weay0.mid
58.0,5,3.570293609671848,0.190015479876161,120.0,0.0,1.0,0.3241317898486198,0.21014864172219375,0.03337783711615487,bach-johann-sebastian-prelude-and-fugue-in-e-flat-minor-bwv-853-xftvjrpau38.mid
36.0,6,7.60138555822009,0.38726864834548513,120.0,0.0,1.0,0.34784329244163037,0.22098475967174677,0.020965189873417722,bach-johann-sebastian-prelude-and-fugue-in-e-flat-minor-bwv-877-bhzvrfrubf8.mid
36.0,5,10.025231286795627,0.33557046979865773,120.0,0.0,1.0,0.31293881644934807,0.25660964230171074,0.03907815631262525,bach-johann-sebastian-prelude-and-fugue-in-e-major-bwv-854-02zskrrqrjm.mid
36.0,5,6.676645161290323,0.39363017934446504,120.0,0.0,1.0,0.32520644907589463,0.20060180541624875,0.020833333333333332,bach-johann-sebastian-prelude-and-fugue-in-e-major-bwv-878-n8ssvljnwf4.mid
36.0,5,10.52962515114873,0.42168121267799724,120.0,0.0,1.0,0.2674772036474164,0.1855072463768116,0.025816249050873197,bach-johann-sebastian-prelude-and-fugue-in-e-minor-bwv-855-pgkqlv7hfv4.mid
34.0,4,9.65435041716329,0.4022222222222222,120.0,0.0,1.0,0.3151791988756149,0.24707194645844952,0.011239901650860555,bach-johann-sebastian-prelude-and-fugue-in-e-minor-bwv-879-ldnumyfvcve.mid
36.0,5,8.04405737704918,0.4084829957967138,120.0,0.0,1.0,0.3273921200750469,0.17780360255665312,0.02531645569620253,bach-johann-sebastian-prelude-and-fugue-in-f-major-bwv-880-jpknabvdja0.mid
47.0,4,6.607656801520499,0.3908612754766601,120.0,0.0,1.0,0.4017376913529168,0.22498676548438326,0.023986765922249794,bach-johann-sebastian-prelude-and-fugue-in-f-minor-bwv-857-x9z-fvjmswc.mid
36.0,5,8.360795454545455,0.2966360856269113,120.0,0.0,1.0,0.34858681022880217,0.2169576059850374,0.014349775784753363,bach-johann-sebastian-prelude-and-fugue-in-f-minor-bwv-881-ozqqxixiqn8.mid
40.0,4,8.383342840844268,0.3081110506260207,120.0,0.0,1.0,0.45998698763825635,0.2652582159624413,0.026657997399219768,bach-johann-sebastian-prelude-and-fugue-in-f-sharp-major-bwv-858-ljcpuw1q1yc.mid
39.0,5,8.963779527559055,0.354181307097681,120.0,0.0,1.0,0.3324648254299114,0.23809523809523808,0.018229166666666668,bach-johann-sebastian-prelude-and-fugue-in-f-sharp-major-bwv-882-jc9cdqnalzo.mid
46.0,5,6.436406681573064,0.4129475232957332,120.0,0.0,1.0,0.3523465703971119,0.2110497237569061,0.03968253968253968,bach-johann-sebastian-prelude-and-fugue-in-f-sharp-minor-bwv-859-rjaqlu23kei.mid
33.0,3,6.228845130388504,0.4183185235816815,120.0,0.0,1.0,0.3831967213114754,0.23435152729093642,0.020483408439164276,bach-johann-sebastian-prelude-and-fugue-in-f-sharp-minor-bwv-883-1lvtbkxf468.mid
51.0,7,14.777493606138107,0.38144686742817585,120.0,0.0,1.0,0.24101479915433405,0.188715953307393,0.017605633802816902,bach-johann-sebastian-prelude-and-fugue-in-g-major-bwv-860-gnlxylsc-vs.mid
40.0,5,11.38888888888889,0.4071294559099437,120.0,0.0,1.0,0.2861885790172643,0.2814814814814815,0.013934970139349702,bach-johann-sebastian-prelude-and-fugue-in-g-major-bwv-884-cwrh49cnzwq.mid
40.0,5,7.5792880258899675,0.3736122971818958,120.0,0.0,1.0,0.3936285097192225,0.17186417186417186,0.032379924446842956,bach-johann-sebastian-prelude-and-fugue-in-g-minor-bwv-861-azkif28jmug.mid
36.0,5,6.413666870042709,0.3736681887366819,120.0,0.0,1.0,0.3087912087912088,0.2322314049586777,0.04173531026908292,bach-johann-sebastian-prelude-and-fugue-in-g-minor-bwv-885-9xcs5cos8fs.mid
46.0,6,8.713004484304932,0.3638703036541431,120.0,0.0,1.0,0.393455098934551,0.19080459770114944,0.028136882129277566,bach-johann-sebastian-prelude-and-fugue-in-g-sharp-minor-bwv-863-9tezjkekzw4.mid
43.0,5,8.007910721853369,0.3901354784081287,120.0,0.0,1.0,0.33107511045655375,0.20034173430158053,0.011484098939929329,bach-johann-sebastian-prelude-and-fugue-in-g-sharp-minor-bwv-887-wlzcq-5jny4.mid
34.0,5,8.423695566888975,0.34985096870342774,120.0,0.0,1.0,0.23814541622760801,0.19106317411402157,0.018957345971563982,bach-johann-sebastian-prelude-and-fugue-on-b-a-c-h-bwv-898-1wovg2n62qu.mid
40.0,7,7.208134339855184,0.4531931264426776,120.0,0.0,1.0,0.3114015322217215,0.18121363258520365,0.03198198198198198,bach-johann-sebastian-prelude-in-a-minor-bwv-922-88djlwfutyg.mid
46.0,7,8.190735694822889,0.33682634730538924,120.0,0.0,1.0,0.38540031397174257,0.2615769712140175,0.0392156862745098,bach-johann-sebastian-prelude-in-c-minor-bwv-921-mn6b-hd-af8.mid
24.0,4,4.691267811472415,0.616822429906542,120.0,0.0,1.0,0.13414634146341464,0.3424657534246575,0.0364963503649635,bach-johann-sebastian-prelude-in-c-minor-bwv-999-jmj0gv2xnuo.mid
28.0,4,6.846194784459819,0.47201492537313433,120.0,0.0,1.0,0.3620309050772627,0.29365079365079366,0.05947136563876652,bach-johann-sebastian-prelude-in-d-major-bwv-925-d4j6mnqdbr0.mid
34.0,4,10.423076923076923,0.3714637146371464,120.0,0.0,1.0,0.391156462585034,0.16195372750642673,0.044142614601018676,bach-johann-sebastian-sinfonia-in-a-major-bwv-798-4criw3icupw.mid
31.0,3,6.083018867924529,0.315136476426799,120.0,0.0,1.0,0.3824884792626728,0.2335907335907336,0.05368098159509203,bach-johann-sebastian-sinfonia-in-a-minor-bwv-799-ptirqwiiht0.mid
31.0,4,10.378787878787879,0.3897810218978102,120.0,0.0,1.0,0.37524557956778,0.23249299719887956,0.043137254901960784,bach-johann-sebastian-sinfonia-in-b-flat-major-bwv-800-lc2jvwe85x0.mid
35.0,5,10.105263157894736,0.4453125,120.0,0.0,1.0,0.24468085106382978,0.1952191235059761,0.05307855626326964,bach-johann-sebastian-sinfonia-in-b-minor-bwv-801-rht0ng7wgjw.mid
30.0,4,9.338235294117647,0.34330708661417325,120.0,0.0,1.0,0.4147368421052632,0.19822485207100593,0.06092436974789916,bach-johann-sebastian-sinfonia-in-c-major-bwv-787-0ysho4-hllm.mid
39.0,3,8.46181951041286,0.3015544041450777,120.0,0.0,1.0,0.3053040103492885,0.1891891891891892,0.037467700258397935,bach-johann-sebastian-sinfonia-in-c-minor-bwv-788-4noy7cvhfci.mid
36.0,4,9.214285714285714,0.34108527131782945,120.0,0.0,1.0,0.356140350877193,0.18041237113402062,0.047285464098073555,bach-johann-sebastian-sinfonia-in-d-major-bwv-789-6h-vn-koutc.mid
36.0,3,5.9061277705345505,0.3086092715231788,120.0,0.0,1.0,0.34894991922455576,0.21084337349397592,0.06290322580645161,bach-johann-sebastian-sinfonia-in-d-minor-bwv-790-yb53rd-nfbq.mid
32.0,3,7.040462427745664,0.34811165845648606,120.0,0.0,1.0,0.3052434456928839,0.1961206896551724,0.0616822429906542,bach-johann-sebastian-sinfonia-in-e-major-bwv-792-e-adanluwd4.mid
39.0,4,7.5,0.36666666666666664,120.0,0.0,1.0,0.4786795048143054,0.20527306967984935,0.04120879120879121,bach-johann-sebastian-sinfonia-in-e-minor-bwv-793-tmkomyjszrc.mid
43.0,4,9.416666666666666,0.35398230088495575,120.0,0.0,1.0,0.3174946004319654,0.20284697508896798,0.04741379310344827,bach-johann-sebastian-sinfonia-in-f-major-bwv-794-ie5arq87fsa.mid
34.0,5,3.9846153846153847,0.2876447876447876,120.0,0.0,1.0,0.365296803652968,0.23315363881401618,0.059293044469783354,bach-johann-sebastian-sinfonia-in-f-minor-bwv-795-qf8-ijuywu0.mid
29.0,3,10.40625,0.3333333333333333,120.0,0.0,1.0,0.3532818532818533,0.2154255319148936,0.046242774566473986,bach-johann-sebastian-sinfonia-in-g-major-bwv-796-q8mpidnqi3s.mid
52.0,5,8.247485291326628,0.3017304860088365,120.0,0.0,1.0,0.2651773981603154,0.21273230525899564,0.019442984760903836,bach-johann-sebastian-sonata-in-c-major-bwv-966-uzxi8mbdqfm.mid
39.0,7,6.2022308438409315,0.29697396199859255,120.0,0.0,1.0,0.25261976047904194,0.2235434007134364,0.025065469509913955,bach-johann-sebastian-sonata-in-d-major-bwv-963-4tb4-nggaze.mid
39.0,4,5.662862732311705,0.4173192077383694,120.0,0.0,1.0,0.43079688436189334,0.19074221867517957,0.03173652694610778,bach-johann-sebastian-suite-in-f-minor-bwv-823-merdbec9wba.mid
40.0,4,7.454315595908517,0.357631822386679,120.0,0.0,1.0,0.26135770234986944,0.22461170848267623,0.020882276168102322,bach-johann-sebastian-toccata-in-c-minor-bwv-911-fr5e2c9ajva.mid
36.0,6,7.558906267581861,0.3669167559842801,120.0,0.0,1.0,0.29562982005141386,0.22046109510086456,0.017133066818960593,bach-johann-sebastian-toccata-in-d-major-bwv-912-i8tdteajtcs.mid
51.0,7,6.215341308937368,0.40806159420289856,120.0,0.0,1.0,0.3359777015437393,0.21755027422303475,0.015005359056806002,bach-johann-sebastian-toccata-in-d-minor-bwv-913-2i43qgbysc4.mid
41.0,6,6.750553128722982,0.3697055264219443,120.0,0.0,1.0,0.2900987456631972,0.23703968537718983,0.019743863393810034,bach-johann-sebastian-toccata-in-f-sharp-minor-bwv-910-kskoaavhp-o.mid
42.0,8,9.452212957023733,0.35714285714285715,120.0,0.0,1.0,0.2527754056362084,0.22186495176848875,0.026034997865983782,bach-johann-sebastian-toccata-in-g-major-bwv-916-vpg1hlj1-ue.mid
52.0,7,9.64474456840869,0.3910502283105023,120.0,0.0,1.0,0.25947432762836187,0.18275684047496127,0.020776046440574396,bach-johann-sebastian-toccata-in-g-minor-bwv-915-xere4aexwq8.mid
55.0,12,12.508613617719442,0.4050367261280168,120.0,0.0,1.0,0.3370165745856354,0.23367697594501718,0.044137931034482755,bach-leonhard-emil-6-esquisses-polonaises-5jnhvjanfjc.mid
39.0,3,5.313628899835797,0.2657601977750309,120.0,0.0,1.0,0.4268104776579353,0.1682600382409178,0.04153846153846154,bach-wilhelm-friedemann-allemande-in-g-minor-bwv-836--bach-johann-sebastian--mccux8jvhka.mid
32.0,5,5.088145896656535,0.3655913978494624,120.0,0.0,1.0,0.21897810218978103,0.1320754716981132,0.1956521739130435,bach-wilhelm-friedemann-kein-hälmlein-wächst-auf-erden-pjkhx-l3lq.mid
43.0,4,6.411329256517541,0.19759036144578312,120.0,0.0,1.0,0.2867756315007429,0.22582657517155333,0.01782178217821782,bach-wilhelm-friedemann-keyboard-sonata-in-b-flat-major-f-9-iz6pmsbja4.mid
24.0,6,8.682203389830509,0.168862859931674,120.0,0.0,1.0,0.16178861788617885,0.18480492813141683,0.01868399675060926,bach-wilhelm-friedemann-keyboard-sonata-in-c-major-f-2-nliidp-utzu.mid
38.0,4,6.86273443870617,0.2252851711026616,120.0,0.0,1.0,0.25705329153605017,0.2102919346857991,0.016842929886408148,bach-wilhelm-friedemann-keyboard-sonata-in-d-major-f-4-1jvwr4arw7o.mid
58.0,8,10.924091671324762,0.3483973965369029,120.0,0.0,1.0,0.40247495580436066,0.16630128405887878,0.019638648860958365,bachelet-alfred-dans-la-montagne-f-cq7z2quqe.mid
54.0,9,8.384659416141957,0.3970507919169853,120.0,0.0,1.0,0.3881856540084388,0.1749502982107356,0.0368809272918862,bachlund-gary-24-preludes-and-fugues-book-1-w4wl-uabrkg.mid
67.0,5,5.213793103448276,0.5972222222222222,120.0,0.0,1.0,0.31565656565656564,0.23920265780730898,0.07304785894206549,bachlund-gary-24-preludes-and-fugues-book-2-l7tkdsum82c.mid
27.0,4,5.698476169890847,0.0004551661356395084,120.0,0.0,1.0,0.22085530169888692,0.17069368667186283,0.053864168618266976,bachlund-gary-hommage-à-ravel-d4p7z7wgv-8.mid
55.0,6,5.647058823529412,0.3141470180305132,120.0,0.0,1.0,0.4950622584800343,0.22186495176848875,0.041630901287553645,bachlund-gary-nocturne-and-fugue-in-d-flat-major-e6eo4-wb1m0.mid
41.0,6,7.485873952188761,0.340743198407432,120.0,0.0,1.0,0.37695399732023227,0.2182254196642686,0.025,bachlund-gary-prelude-air-and-fugue-in-c-sharp-minor-f-ezse-tmp0.mid
40.0,7,11.331923890063425,0.336318407960199,120.0,0.0,1.0,0.2602365787079163,0.20123203285420946,0.03,bachlund-gary-prelude-and-fugue-in-b-flat-major-0mdizevzypq.mid
40.0,5,10.590134529147981,0.4400406504065041,120.0,0.0,1.0,0.22123015873015872,0.2505091649694501,0.031714568880079286,bachlund-gary-prelude-and-fugue-in-c-minor-cgvl5j6beks.mid
40.0,6,13.27,0.30406932931424263,120.0,0.0,1.0,0.30007178750897345,0.20656370656370657,0.01291248206599713,bachlund-gary-prelude-and-fugue-in-d-flat-major-iu27dygpjhs.mid
43.0,5,7.0605778191985085,0.4012671594508976,120.0,0.0,1.0,0.2885572139303483,0.2318137730358875,0.026278409090909092,bachlund-gary-prelude-and-fugue-in-e-flat-major-yawxhjhdrc.mid
53.0,4,4.082652570879385,0.2517655367231638,120.0,0.0,1.0,0.36716171617161714,0.2234664070107108,0.030515463917525774,bachlund-gary-prelude-and-fugue-in-e-flat-minor-gxnrl6vhzji.mid
36.0,5,8.360795454545455,0.2966360856269113,120.0,0.0,1.0,0.34858681022880217,0.2169576059850374,0.014349775784753363,bachlund-gary-prelude-and-fugue-in-f-minor-ozqqxixiqn8.mid
33.0,3,6.228845130388504,0.4183185235816815,120.0,0.0,1.0,0.3831967213114754,0.23435152729093642,0.020483408439164276,bachlund-gary-prelude-and-fugue-in-f-sharp-minor-1lvtbkxf468.mid
39.0,4,7.013513513513513,0.3516377649325626,120.0,0.0,1.0,0.4604651162790698,0.2746478873239437,0.036004645760743324,bachlund-gary-scat-and-fugue-in-f-sharp-major-pa9h58-umey.mid
56.0,8,9.356168939142002,0.30134357005758156,120.0,0.0,1.0,0.4368829337094499,0.2196639701306783,0.013746915756080367,bachlund-gary-variations-on-ah--vous-dirai-je-maman-7btvoqvk420.mid
48.0,9,9.13342724894345,0.26916975145425703,120.0,0.0,1.0,0.4295366795366795,0.1717557251908397,0.03567984570877531,bachmann-georges-autrefois-02-lfbrnjm0.mid
60.0,8,10.978328173374614,0.2910321489001692,120.0,0.0,1.0,0.3833580980683507,0.17475728155339806,0.026726057906458798,bachmann-georges-ballet-pompadour-op-16-okzndletbue.mid
33.0,7,6.887892376681614,0.4305555555555556,120.0,0.0,1.0,0.31193490054249545,0.1971608832807571,0.03342366757000903,bachmann-georges-berceuse-op-35-u6ov2z36n-o.mid
47.0,7,11.266666666666667,0.36020710059171596,120.0,0.0,1.0,0.3130434782608696,0.23,0.022569444444444444,bachmann-georges-chanson-favorite-de-la-reine-margot-sr9wkk1mfc.mid
48.0,9,9.13342724894345,0.26916975145425703,120.0,0.0,1.0,0.4295366795366795,0.1717557251908397,0.03567984570877531,bachmann-georges-conte-d-autrefois-op-23-02-lfbrnjm0.mid
60.0,8,12.241666666666667,0.3182437031994554,120.0,0.0,1.0,0.3614864864864865,0.18970588235294117,0.016205266711681297,bachmann-georges-fleur-d-avril-zi61jel8-ne.mid
44.0,6,10.24766050054407,0.23598369011213047,120.0,0.0,1.0,0.43353605560382275,0.2585139318885449,0.044270833333333336,bachmann-georges-gentillette-op-26-dv5tbrnqz0m.mid
67.0,7,13.391719054845003,0.4937839937839938,120.0,0.0,1.0,0.2608695652173913,0.17796610169491525,0.03167420814479638,bachmann-georges-gigue-bretonne-5wfw-wnbsju.mid
40.0,4,7.571428571428571,0.31446540880503143,120.0,0.0,1.0,0.46546546546546547,0.18021201413427562,0.09745127436281859,bachmann-georges-les-sylphes-hcio7ythkic.mid
48.0,8,11.636363636363637,0.31887755102040816,120.0,0.0,1.0,0.35498839907192575,0.22103004291845493,0.04287369640787949,bachmann-georges-princesse-valse-w3amij-arnu.mid
55.0,9,14.375446109921485,0.1608738828202582,120.0,0.0,1.0,0.2898989898989899,0.22895821071218364,0.020868394479973074,bachmann-georges-valse-de-concert-op-25-ivx-scjt2jk.mid
64.0,7,12.018967334035827,0.39189900052603893,120.0,0.0,1.0,0.4612756264236902,0.16149068322981366,0.023890784982935155,bachmann-georges-vieille-chanson-5ywdak3iwk8.mid
41.0,6,10.00609756097561,0.29372333942717854,120.0,0.0,1.0,0.46959459459459457,0.21816037735849056,0.014345991561181435,bachmann-joseph-siegmund-keyboard-sonata-in-c-major-573io4lig3a.mid
45.0,6,8.083431257344301,0.3102921936327955,120.0,0.0,1.0,0.2889747191011236,0.19326241134751773,0.0171990171990172,bachmann-joseph-siegmund-piano-sonata-in-g-minor-op-1-g55jk4yytdk.mid
54.0,8,11.715457063711911,0.43093859947792534,120.0,0.0,1.0,0.31196795192789184,0.15838509316770186,0.015519399249061327,backer-gr-ndahl-agathe-3-klavierstücke-op-25-j6-fjpu-f8k.mid
